x,y
"[3.09107940e-04 2.14350065e-03 1.90396401e-03 0.00000000e+00
 7.47964893e-03 2.37264562e-02 1.90807371e-02 0.00000000e+00
 4.98506272e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.81614741e-03 0.00000000e+00 2.20162351e-04 7.40039048e-04
 1.80533128e-03 0.00000000e+00 3.79736022e-03 2.08007628e-01
 3.52259761e-04 0.00000000e+00 1.75542781e-04 0.00000000e+00
 0.00000000e+00 2.83392978e-03 1.64798858e-03 2.12518314e-02
 2.28528520e-03]",0.03290429072937438
"[2.14350065e-03 1.90396401e-03 0.00000000e+00 7.47964893e-03
 2.37264562e-02 1.90807371e-02 0.00000000e+00 4.98506272e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.81614741e-03
 0.00000000e+00 2.20162351e-04 7.40039048e-04 1.80533128e-03
 0.00000000e+00 3.79736022e-03 2.08007628e-01 3.52259761e-04
 0.00000000e+00 1.75542781e-04 0.00000000e+00 0.00000000e+00
 2.83392978e-03 1.64798858e-03 2.12518314e-02 2.28528520e-03
 3.29042907e-02]",0.0
"[1.90396401e-03 0.00000000e+00 7.47964893e-03 2.37264562e-02
 1.90807371e-02 0.00000000e+00 4.98506272e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.81614741e-03 0.00000000e+00
 2.20162351e-04 7.40039048e-04 1.80533128e-03 0.00000000e+00
 3.79736022e-03 2.08007628e-01 3.52259761e-04 0.00000000e+00
 1.75542781e-04 0.00000000e+00 0.00000000e+00 2.83392978e-03
 1.64798858e-03 2.12518314e-02 2.28528520e-03 3.29042907e-02
 0.00000000e+00]",0.0
"[0.00000000e+00 7.47964893e-03 2.37264562e-02 1.90807371e-02
 0.00000000e+00 4.98506272e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.81614741e-03 0.00000000e+00 2.20162351e-04
 7.40039048e-04 1.80533128e-03 0.00000000e+00 3.79736022e-03
 2.08007628e-01 3.52259761e-04 0.00000000e+00 1.75542781e-04
 0.00000000e+00 0.00000000e+00 2.83392978e-03 1.64798858e-03
 2.12518314e-02 2.28528520e-03 3.29042907e-02 0.00000000e+00
 0.00000000e+00]",0.02981673392381854
"[7.47964893e-03 2.37264562e-02 1.90807371e-02 0.00000000e+00
 4.98506272e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.81614741e-03 0.00000000e+00 2.20162351e-04 7.40039048e-04
 1.80533128e-03 0.00000000e+00 3.79736022e-03 2.08007628e-01
 3.52259761e-04 0.00000000e+00 1.75542781e-04 0.00000000e+00
 0.00000000e+00 2.83392978e-03 1.64798858e-03 2.12518314e-02
 2.28528520e-03 3.29042907e-02 0.00000000e+00 0.00000000e+00
 2.98167339e-02]",0.0
"[2.37264562e-02 1.90807371e-02 0.00000000e+00 4.98506272e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.81614741e-03
 0.00000000e+00 2.20162351e-04 7.40039048e-04 1.80533128e-03
 0.00000000e+00 3.79736022e-03 2.08007628e-01 3.52259761e-04
 0.00000000e+00 1.75542781e-04 0.00000000e+00 0.00000000e+00
 2.83392978e-03 1.64798858e-03 2.12518314e-02 2.28528520e-03
 3.29042907e-02 0.00000000e+00 0.00000000e+00 2.98167339e-02
 0.00000000e+00]",0.006027164511472953
"[1.90807371e-02 0.00000000e+00 4.98506272e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.81614741e-03 0.00000000e+00
 2.20162351e-04 7.40039048e-04 1.80533128e-03 0.00000000e+00
 3.79736022e-03 2.08007628e-01 3.52259761e-04 0.00000000e+00
 1.75542781e-04 0.00000000e+00 0.00000000e+00 2.83392978e-03
 1.64798858e-03 2.12518314e-02 2.28528520e-03 3.29042907e-02
 0.00000000e+00 0.00000000e+00 2.98167339e-02 0.00000000e+00
 6.02716451e-03]",0.001482132944595117
"[0.00000000e+00 4.98506272e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.81614741e-03 0.00000000e+00 2.20162351e-04
 7.40039048e-04 1.80533128e-03 0.00000000e+00 3.79736022e-03
 2.08007628e-01 3.52259761e-04 0.00000000e+00 1.75542781e-04
 0.00000000e+00 0.00000000e+00 2.83392978e-03 1.64798858e-03
 2.12518314e-02 2.28528520e-03 3.29042907e-02 0.00000000e+00
 0.00000000e+00 2.98167339e-02 0.00000000e+00 6.02716451e-03
 1.48213294e-03]",0.0032416704510128493
"[4.98506272e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.81614741e-03 0.00000000e+00 2.20162351e-04 7.40039048e-04
 1.80533128e-03 0.00000000e+00 3.79736022e-03 2.08007628e-01
 3.52259761e-04 0.00000000e+00 1.75542781e-04 0.00000000e+00
 0.00000000e+00 2.83392978e-03 1.64798858e-03 2.12518314e-02
 2.28528520e-03 3.29042907e-02 0.00000000e+00 0.00000000e+00
 2.98167339e-02 0.00000000e+00 6.02716451e-03 1.48213294e-03
 3.24167045e-03]",0.0011498345700097193
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 3.81614741e-03
 0.00000000e+00 2.20162351e-04 7.40039048e-04 1.80533128e-03
 0.00000000e+00 3.79736022e-03 2.08007628e-01 3.52259761e-04
 0.00000000e+00 1.75542781e-04 0.00000000e+00 0.00000000e+00
 2.83392978e-03 1.64798858e-03 2.12518314e-02 2.28528520e-03
 3.29042907e-02 0.00000000e+00 0.00000000e+00 2.98167339e-02
 0.00000000e+00 6.02716451e-03 1.48213294e-03 3.24167045e-03
 1.14983457e-03]",0.0
"[0.00000000e+00 0.00000000e+00 3.81614741e-03 0.00000000e+00
 2.20162351e-04 7.40039048e-04 1.80533128e-03 0.00000000e+00
 3.79736022e-03 2.08007628e-01 3.52259761e-04 0.00000000e+00
 1.75542781e-04 0.00000000e+00 0.00000000e+00 2.83392978e-03
 1.64798858e-03 2.12518314e-02 2.28528520e-03 3.29042907e-02
 0.00000000e+00 0.00000000e+00 2.98167339e-02 0.00000000e+00
 6.02716451e-03 1.48213294e-03 3.24167045e-03 1.14983457e-03
 0.00000000e+00]",0.0049260592084077355
"[0.00000000e+00 3.81614741e-03 0.00000000e+00 2.20162351e-04
 7.40039048e-04 1.80533128e-03 0.00000000e+00 3.79736022e-03
 2.08007628e-01 3.52259761e-04 0.00000000e+00 1.75542781e-04
 0.00000000e+00 0.00000000e+00 2.83392978e-03 1.64798858e-03
 2.12518314e-02 2.28528520e-03 3.29042907e-02 0.00000000e+00
 0.00000000e+00 2.98167339e-02 0.00000000e+00 6.02716451e-03
 1.48213294e-03 3.24167045e-03 1.14983457e-03 0.00000000e+00
 4.92605921e-03]",0.0006408192153002852
"[3.81614741e-03 0.00000000e+00 2.20162351e-04 7.40039048e-04
 1.80533128e-03 0.00000000e+00 3.79736022e-03 2.08007628e-01
 3.52259761e-04 0.00000000e+00 1.75542781e-04 0.00000000e+00
 0.00000000e+00 2.83392978e-03 1.64798858e-03 2.12518314e-02
 2.28528520e-03 3.29042907e-02 0.00000000e+00 0.00000000e+00
 2.98167339e-02 0.00000000e+00 6.02716451e-03 1.48213294e-03
 3.24167045e-03 1.14983457e-03 0.00000000e+00 4.92605921e-03
 6.40819215e-04]",0.003527000857458968
"[0.00000000e+00 2.20162351e-04 7.40039048e-04 1.80533128e-03
 0.00000000e+00 3.79736022e-03 2.08007628e-01 3.52259761e-04
 0.00000000e+00 1.75542781e-04 0.00000000e+00 0.00000000e+00
 2.83392978e-03 1.64798858e-03 2.12518314e-02 2.28528520e-03
 3.29042907e-02 0.00000000e+00 0.00000000e+00 2.98167339e-02
 0.00000000e+00 6.02716451e-03 1.48213294e-03 3.24167045e-03
 1.14983457e-03 0.00000000e+00 4.92605921e-03 6.40819215e-04
 3.52700086e-03]",0.04452152409882413
"[2.20162351e-04 7.40039048e-04 1.80533128e-03 0.00000000e+00
 3.79736022e-03 2.08007628e-01 3.52259761e-04 0.00000000e+00
 1.75542781e-04 0.00000000e+00 0.00000000e+00 2.83392978e-03
 1.64798858e-03 2.12518314e-02 2.28528520e-03 3.29042907e-02
 0.00000000e+00 0.00000000e+00 2.98167339e-02 0.00000000e+00
 6.02716451e-03 1.48213294e-03 3.24167045e-03 1.14983457e-03
 0.00000000e+00 4.92605921e-03 6.40819215e-04 3.52700086e-03
 4.45215241e-02]",0.005900350997496901
"[7.40039048e-04 1.80533128e-03 0.00000000e+00 3.79736022e-03
 2.08007628e-01 3.52259761e-04 0.00000000e+00 1.75542781e-04
 0.00000000e+00 0.00000000e+00 2.83392978e-03 1.64798858e-03
 2.12518314e-02 2.28528520e-03 3.29042907e-02 0.00000000e+00
 0.00000000e+00 2.98167339e-02 0.00000000e+00 6.02716451e-03
 1.48213294e-03 3.24167045e-03 1.14983457e-03 0.00000000e+00
 4.92605921e-03 6.40819215e-04 3.52700086e-03 4.45215241e-02
 5.90035100e-03]",0.0
"[1.80533128e-03 0.00000000e+00 3.79736022e-03 2.08007628e-01
 3.52259761e-04 0.00000000e+00 1.75542781e-04 0.00000000e+00
 0.00000000e+00 2.83392978e-03 1.64798858e-03 2.12518314e-02
 2.28528520e-03 3.29042907e-02 0.00000000e+00 0.00000000e+00
 2.98167339e-02 0.00000000e+00 6.02716451e-03 1.48213294e-03
 3.24167045e-03 1.14983457e-03 0.00000000e+00 4.92605921e-03
 6.40819215e-04 3.52700086e-03 4.45215241e-02 5.90035100e-03
 0.00000000e+00]",0.0
"[0.00000000e+00 3.79736022e-03 2.08007628e-01 3.52259761e-04
 0.00000000e+00 1.75542781e-04 0.00000000e+00 0.00000000e+00
 2.83392978e-03 1.64798858e-03 2.12518314e-02 2.28528520e-03
 3.29042907e-02 0.00000000e+00 0.00000000e+00 2.98167339e-02
 0.00000000e+00 6.02716451e-03 1.48213294e-03 3.24167045e-03
 1.14983457e-03 0.00000000e+00 4.92605921e-03 6.40819215e-04
 3.52700086e-03 4.45215241e-02 5.90035100e-03 0.00000000e+00
 0.00000000e+00]",0.007710379069664358
"[3.79736022e-03 2.08007628e-01 3.52259761e-04 0.00000000e+00
 1.75542781e-04 0.00000000e+00 0.00000000e+00 2.83392978e-03
 1.64798858e-03 2.12518314e-02 2.28528520e-03 3.29042907e-02
 0.00000000e+00 0.00000000e+00 2.98167339e-02 0.00000000e+00
 6.02716451e-03 1.48213294e-03 3.24167045e-03 1.14983457e-03
 0.00000000e+00 4.92605921e-03 6.40819215e-04 3.52700086e-03
 4.45215241e-02 5.90035100e-03 0.00000000e+00 0.00000000e+00
 7.71037907e-03]",0.0012754738847822902
"[2.08007628e-01 3.52259761e-04 0.00000000e+00 1.75542781e-04
 0.00000000e+00 0.00000000e+00 2.83392978e-03 1.64798858e-03
 2.12518314e-02 2.28528520e-03 3.29042907e-02 0.00000000e+00
 0.00000000e+00 2.98167339e-02 0.00000000e+00 6.02716451e-03
 1.48213294e-03 3.24167045e-03 1.14983457e-03 0.00000000e+00
 4.92605921e-03 6.40819215e-04 3.52700086e-03 4.45215241e-02
 5.90035100e-03 0.00000000e+00 0.00000000e+00 7.71037907e-03
 1.27547388e-03]",0.0
"[0.00035226 0.         0.00017554 0.         0.         0.00283393
 0.00164799 0.02125183 0.00228529 0.03290429 0.         0.
 0.02981673 0.         0.00602716 0.00148213 0.00324167 0.00114983
 0.         0.00492606 0.00064082 0.003527   0.04452152 0.00590035
 0.         0.         0.00771038 0.00127547 0.        ]",0.0
"[0.         0.00017554 0.         0.         0.00283393 0.00164799
 0.02125183 0.00228529 0.03290429 0.         0.         0.02981673
 0.         0.00602716 0.00148213 0.00324167 0.00114983 0.
 0.00492606 0.00064082 0.003527   0.04452152 0.00590035 0.
 0.         0.00771038 0.00127547 0.         0.        ]",0.013006311027168914
"[0.00017554 0.         0.         0.00283393 0.00164799 0.02125183
 0.00228529 0.03290429 0.         0.         0.02981673 0.
 0.00602716 0.00148213 0.00324167 0.00114983 0.         0.00492606
 0.00064082 0.003527   0.04452152 0.00590035 0.         0.
 0.00771038 0.00127547 0.         0.         0.01300631]",0.0
"[0.         0.         0.00283393 0.00164799 0.02125183 0.00228529
 0.03290429 0.         0.         0.02981673 0.         0.00602716
 0.00148213 0.00324167 0.00114983 0.         0.00492606 0.00064082
 0.003527   0.04452152 0.00590035 0.         0.         0.00771038
 0.00127547 0.         0.         0.01300631 0.        ]",0.0
"[0.         0.00283393 0.00164799 0.02125183 0.00228529 0.03290429
 0.         0.         0.02981673 0.         0.00602716 0.00148213
 0.00324167 0.00114983 0.         0.00492606 0.00064082 0.003527
 0.04452152 0.00590035 0.         0.         0.00771038 0.00127547
 0.         0.         0.01300631 0.         0.        ]",0.012310010899504106
"[0.00283393 0.00164799 0.02125183 0.00228529 0.03290429 0.
 0.         0.02981673 0.         0.00602716 0.00148213 0.00324167
 0.00114983 0.         0.00492606 0.00064082 0.003527   0.04452152
 0.00590035 0.         0.         0.00771038 0.00127547 0.
 0.         0.01300631 0.         0.         0.01231001]",0.0002958981992774565
"[0.00164799 0.02125183 0.00228529 0.03290429 0.         0.
 0.02981673 0.         0.00602716 0.00148213 0.00324167 0.00114983
 0.         0.00492606 0.00064082 0.003527   0.04452152 0.00590035
 0.         0.         0.00771038 0.00127547 0.         0.
 0.01300631 0.         0.         0.01231001 0.0002959 ]",0.00036458885268115176
"[0.02125183 0.00228529 0.03290429 0.         0.         0.02981673
 0.         0.00602716 0.00148213 0.00324167 0.00114983 0.
 0.00492606 0.00064082 0.003527   0.04452152 0.00590035 0.
 0.         0.00771038 0.00127547 0.         0.         0.01300631
 0.         0.         0.01231001 0.0002959  0.00036459]",0.0
"[0.00228529 0.03290429 0.         0.         0.02981673 0.
 0.00602716 0.00148213 0.00324167 0.00114983 0.         0.00492606
 0.00064082 0.003527   0.04452152 0.00590035 0.         0.
 0.00771038 0.00127547 0.         0.         0.01300631 0.
 0.         0.01231001 0.0002959  0.00036459 0.        ]",0.0010236081556354074
"[0.03290429 0.         0.         0.02981673 0.         0.00602716
 0.00148213 0.00324167 0.00114983 0.         0.00492606 0.00064082
 0.003527   0.04452152 0.00590035 0.         0.         0.00771038
 0.00127547 0.         0.         0.01300631 0.         0.
 0.01231001 0.0002959  0.00036459 0.         0.00102361]",0.0034594844032587546
"[0.         0.         0.02981673 0.         0.00602716 0.00148213
 0.00324167 0.00114983 0.         0.00492606 0.00064082 0.003527
 0.04452152 0.00590035 0.         0.         0.00771038 0.00127547
 0.         0.         0.01300631 0.         0.         0.01231001
 0.0002959  0.00036459 0.         0.00102361 0.00345948]",0.0
"[0.         0.02981673 0.         0.00602716 0.00148213 0.00324167
 0.00114983 0.         0.00492606 0.00064082 0.003527   0.04452152
 0.00590035 0.         0.         0.00771038 0.00127547 0.
 0.         0.01300631 0.         0.         0.01231001 0.0002959
 0.00036459 0.         0.00102361 0.00345948 0.        ]",0.0
"[0.02981673 0.         0.00602716 0.00148213 0.00324167 0.00114983
 0.         0.00492606 0.00064082 0.003527   0.04452152 0.00590035
 0.         0.         0.00771038 0.00127547 0.         0.
 0.01300631 0.         0.         0.01231001 0.0002959  0.00036459
 0.         0.00102361 0.00345948 0.         0.        ]",0.01310024696344747
"[0.         0.00602716 0.00148213 0.00324167 0.00114983 0.
 0.00492606 0.00064082 0.003527   0.04452152 0.00590035 0.
 0.         0.00771038 0.00127547 0.         0.         0.01300631
 0.         0.         0.01231001 0.0002959  0.00036459 0.
 0.00102361 0.00345948 0.         0.         0.01310025]",0.0
"[0.00602716 0.00148213 0.00324167 0.00114983 0.         0.00492606
 0.00064082 0.003527   0.04452152 0.00590035 0.         0.
 0.00771038 0.00127547 0.         0.         0.01300631 0.
 0.         0.01231001 0.0002959  0.00036459 0.         0.00102361
 0.00345948 0.         0.         0.01310025 0.        ]",0.000823700741242602
"[0.00148213 0.00324167 0.00114983 0.         0.00492606 0.00064082
 0.003527   0.04452152 0.00590035 0.         0.         0.00771038
 0.00127547 0.         0.         0.01300631 0.         0.
 0.01231001 0.0002959  0.00036459 0.         0.00102361 0.00345948
 0.         0.         0.01310025 0.         0.0008237 ]",0.0
"[0.00324167 0.00114983 0.         0.00492606 0.00064082 0.003527
 0.04452152 0.00590035 0.         0.         0.00771038 0.00127547
 0.         0.         0.01300631 0.         0.         0.01231001
 0.0002959  0.00036459 0.         0.00102361 0.00345948 0.
 0.         0.01310025 0.         0.0008237  0.        ]",0.0013018933668606345
"[0.00114983 0.         0.00492606 0.00064082 0.003527   0.04452152
 0.00590035 0.         0.         0.00771038 0.00127547 0.
 0.         0.01300631 0.         0.         0.01231001 0.0002959
 0.00036459 0.         0.00102361 0.00345948 0.         0.
 0.01310025 0.         0.0008237  0.         0.00130189]",0.0
"[0.         0.00492606 0.00064082 0.003527   0.04452152 0.00590035
 0.         0.         0.00771038 0.00127547 0.         0.
 0.01300631 0.         0.         0.01231001 0.0002959  0.00036459
 0.         0.00102361 0.00345948 0.         0.         0.01310025
 0.         0.0008237  0.         0.00130189 0.        ]",0.023924308770945143
"[0.00492606 0.00064082 0.003527   0.04452152 0.00590035 0.
 0.         0.00771038 0.00127547 0.         0.         0.01300631
 0.         0.         0.01231001 0.0002959  0.00036459 0.
 0.00102361 0.00345948 0.         0.         0.01310025 0.
 0.0008237  0.         0.00130189 0.         0.02392431]",0.0
"[0.00064082 0.003527   0.04452152 0.00590035 0.         0.
 0.00771038 0.00127547 0.         0.         0.01300631 0.
 0.         0.01231001 0.0002959  0.00036459 0.         0.00102361
 0.00345948 0.         0.         0.01310025 0.         0.0008237
 0.         0.00130189 0.         0.02392431 0.        ]",0.0
"[0.003527   0.04452152 0.00590035 0.         0.         0.00771038
 0.00127547 0.         0.         0.01300631 0.         0.
 0.01231001 0.0002959  0.00036459 0.         0.00102361 0.00345948
 0.         0.         0.01310025 0.         0.0008237  0.
 0.00130189 0.         0.02392431 0.         0.        ]",0.0008777139046027727
"[0.04452152 0.00590035 0.         0.         0.00771038 0.00127547
 0.         0.         0.01300631 0.         0.         0.01231001
 0.0002959  0.00036459 0.         0.00102361 0.00345948 0.
 0.         0.01310025 0.         0.0008237  0.         0.00130189
 0.         0.02392431 0.         0.         0.00087771]",0.005870996017409851
"[0.00590035 0.         0.         0.00771038 0.00127547 0.
 0.         0.01300631 0.         0.         0.01231001 0.0002959
 0.00036459 0.         0.00102361 0.00345948 0.         0.
 0.01310025 0.         0.0008237  0.         0.00130189 0.
 0.02392431 0.         0.         0.00087771 0.005871  ]",0.0
"[0.         0.         0.00771038 0.00127547 0.         0.
 0.01300631 0.         0.         0.01231001 0.0002959  0.00036459
 0.         0.00102361 0.00345948 0.         0.         0.01310025
 0.         0.0008237  0.         0.00130189 0.         0.02392431
 0.         0.         0.00087771 0.005871   0.        ]",0.0
"[0.         0.00771038 0.00127547 0.         0.         0.01300631
 0.         0.         0.01231001 0.0002959  0.00036459 0.
 0.00102361 0.00345948 0.         0.         0.01310025 0.
 0.0008237  0.         0.00130189 0.         0.02392431 0.
 0.         0.00087771 0.005871   0.         0.        ]",0.0005322057889782031
"[0.00771038 0.00127547 0.         0.         0.01300631 0.
 0.         0.01231001 0.0002959  0.00036459 0.         0.00102361
 0.00345948 0.         0.         0.01310025 0.         0.0008237
 0.         0.00130189 0.         0.02392431 0.         0.
 0.00087771 0.005871   0.         0.         0.00053221]",0.0
"[0.00127547 0.         0.         0.01300631 0.         0.
 0.01231001 0.0002959  0.00036459 0.         0.00102361 0.00345948
 0.         0.         0.01310025 0.         0.0008237  0.
 0.00130189 0.         0.02392431 0.         0.         0.00087771
 0.005871   0.         0.         0.00053221 0.        ]",0.0
"[0.         0.         0.01300631 0.         0.         0.01231001
 0.0002959  0.00036459 0.         0.00102361 0.00345948 0.
 0.         0.01310025 0.         0.0008237  0.         0.00130189
 0.         0.02392431 0.         0.         0.00087771 0.005871
 0.         0.         0.00053221 0.         0.        ]",0.0
"[0.         0.01300631 0.         0.         0.01231001 0.0002959
 0.00036459 0.         0.00102361 0.00345948 0.         0.
 0.01310025 0.         0.0008237  0.         0.00130189 0.
 0.02392431 0.         0.         0.00087771 0.005871   0.
 0.         0.00053221 0.         0.         0.        ]",0.0004781926256180323
"[0.01300631 0.         0.         0.01231001 0.0002959  0.00036459
 0.         0.00102361 0.00345948 0.         0.         0.01310025
 0.         0.0008237  0.         0.00130189 0.         0.02392431
 0.         0.         0.00087771 0.005871   0.         0.
 0.00053221 0.         0.         0.         0.00047819]",0.0023419403113447896
"[0.         0.         0.01231001 0.0002959  0.00036459 0.
 0.00102361 0.00345948 0.         0.         0.01310025 0.
 0.0008237  0.         0.00130189 0.         0.02392431 0.
 0.         0.00087771 0.005871   0.         0.         0.00053221
 0.         0.         0.         0.00047819 0.00234194]",0.0
"[0.         0.01231001 0.0002959  0.00036459 0.         0.00102361
 0.00345948 0.         0.         0.01310025 0.         0.0008237
 0.         0.00130189 0.         0.02392431 0.         0.
 0.00087771 0.005871   0.         0.         0.00053221 0.
 0.         0.         0.00047819 0.00234194 0.        ]",0.0008107845500043005
"[0.01231001 0.0002959  0.00036459 0.         0.00102361 0.00345948
 0.         0.         0.01310025 0.         0.0008237  0.
 0.00130189 0.         0.02392431 0.         0.         0.00087771
 0.005871   0.         0.         0.00053221 0.         0.
 0.         0.00047819 0.00234194 0.         0.00081078]",0.0
"[0.0002959  0.00036459 0.         0.00102361 0.00345948 0.
 0.         0.01310025 0.         0.0008237  0.         0.00130189
 0.         0.02392431 0.         0.         0.00087771 0.005871
 0.         0.         0.00053221 0.         0.         0.
 0.00047819 0.00234194 0.         0.00081078 0.        ]",0.0003229047809575418
"[0.00036459 0.         0.00102361 0.00345948 0.         0.
 0.01310025 0.         0.0008237  0.         0.00130189 0.
 0.02392431 0.         0.         0.00087771 0.005871   0.
 0.         0.00053221 0.         0.         0.         0.00047819
 0.00234194 0.         0.00081078 0.         0.0003229 ]",0.0
"[0.         0.00102361 0.00345948 0.         0.         0.01310025
 0.         0.0008237  0.         0.00130189 0.         0.02392431
 0.         0.         0.00087771 0.005871   0.         0.
 0.00053221 0.         0.         0.         0.00047819 0.00234194
 0.         0.00081078 0.         0.0003229  0.        ]",0.00015969109167354796
"[0.00102361 0.00345948 0.         0.         0.01310025 0.
 0.0008237  0.         0.00130189 0.         0.02392431 0.
 0.         0.00087771 0.005871   0.         0.         0.00053221
 0.         0.         0.         0.00047819 0.00234194 0.
 0.00081078 0.         0.0003229  0.         0.00015969]",0.0001538200956561381
"[0.00345948 0.         0.         0.01310025 0.         0.0008237
 0.         0.00130189 0.         0.02392431 0.         0.
 0.00087771 0.005871   0.         0.         0.00053221 0.
 0.         0.         0.00047819 0.00234194 0.         0.00081078
 0.         0.0003229  0.         0.00015969 0.00015382]",0.0
"[0.         0.         0.01310025 0.         0.0008237  0.
 0.00130189 0.         0.02392431 0.         0.         0.00087771
 0.005871   0.         0.         0.00053221 0.         0.
 0.         0.00047819 0.00234194 0.         0.00081078 0.
 0.0003229  0.         0.00015969 0.00015382 0.        ]",0.0011953347891446456
"[0.         0.01310025 0.         0.0008237  0.         0.00130189
 0.         0.02392431 0.         0.         0.00087771 0.005871
 0.         0.         0.00053221 0.         0.         0.
 0.00047819 0.00234194 0.         0.00081078 0.         0.0003229
 0.         0.00015969 0.00015382 0.         0.00119533]",0.0
"[0.01310025 0.         0.0008237  0.         0.00130189 0.
 0.02392431 0.         0.         0.00087771 0.005871   0.
 0.         0.00053221 0.         0.         0.         0.00047819
 0.00234194 0.         0.00081078 0.         0.0003229  0.
 0.00015969 0.00015382 0.         0.00119533 0.        ]",0.0020020096419367593
"[0.         0.0008237  0.         0.00130189 0.         0.02392431
 0.         0.         0.00087771 0.005871   0.         0.
 0.00053221 0.         0.         0.         0.00047819 0.00234194
 0.         0.00081078 0.         0.0003229  0.         0.00015969
 0.00015382 0.         0.00119533 0.         0.00200201]",0.053871965905951925
"[0.0008237  0.         0.00130189 0.         0.02392431 0.
 0.         0.00087771 0.005871   0.         0.         0.00053221
 0.         0.         0.         0.00047819 0.00234194 0.
 0.00081078 0.         0.0003229  0.         0.00015969 0.00015382
 0.         0.00119533 0.         0.00200201 0.05387197]",0.002048977610076038
"[0.         0.00130189 0.         0.02392431 0.         0.
 0.00087771 0.005871   0.         0.         0.00053221 0.
 0.         0.         0.00047819 0.00234194 0.         0.00081078
 0.         0.0003229  0.         0.00015969 0.00015382 0.
 0.00119533 0.         0.00200201 0.05387197 0.00204898]",0.0023959534747049604
"[0.00130189 0.         0.02392431 0.         0.         0.00087771
 0.005871   0.         0.         0.00053221 0.         0.
 0.         0.00047819 0.00234194 0.         0.00081078 0.
 0.0003229  0.         0.00015969 0.00015382 0.         0.00119533
 0.         0.00200201 0.05387197 0.00204898 0.00239595]",0.0
"[0.         0.02392431 0.         0.         0.00087771 0.005871
 0.         0.         0.00053221 0.         0.         0.
 0.00047819 0.00234194 0.         0.00081078 0.         0.0003229
 0.         0.00015969 0.00015382 0.         0.00119533 0.
 0.00200201 0.05387197 0.00204898 0.00239595 0.        ]",0.0
"[0.02392431 0.         0.         0.00087771 0.005871   0.
 0.         0.00053221 0.         0.         0.         0.00047819
 0.00234194 0.         0.00081078 0.         0.0003229  0.
 0.00015969 0.00015382 0.         0.00119533 0.         0.00200201
 0.05387197 0.00204898 0.00239595 0.         0.        ]",0.002156123287393768
"[0.         0.         0.00087771 0.005871   0.         0.
 0.00053221 0.         0.         0.         0.00047819 0.00234194
 0.         0.00081078 0.         0.0003229  0.         0.00015969
 0.00015382 0.         0.00119533 0.         0.00200201 0.05387197
 0.00204898 0.00239595 0.         0.         0.00215612]",0.029157421071063415
"[0.         0.00087771 0.005871   0.         0.         0.00053221
 0.         0.         0.         0.00047819 0.00234194 0.
 0.00081078 0.         0.0003229  0.         0.00015969 0.00015382
 0.         0.00119533 0.         0.00200201 0.05387197 0.00204898
 0.00239595 0.         0.         0.00215612 0.02915742]",0.3111627889227221
"[8.77713905e-04 5.87099602e-03 0.00000000e+00 0.00000000e+00
 5.32205789e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.78192626e-04 2.34194031e-03 0.00000000e+00 8.10784550e-04
 0.00000000e+00 3.22904781e-04 0.00000000e+00 1.59691092e-04
 1.53820096e-04 0.00000000e+00 1.19533479e-03 0.00000000e+00
 2.00200964e-03 5.38719659e-02 2.04897761e-03 2.39595347e-03
 0.00000000e+00 0.00000000e+00 2.15612329e-03 2.91574211e-02
 3.11162789e-01]",0.0
"[5.87099602e-03 0.00000000e+00 0.00000000e+00 5.32205789e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.78192626e-04
 2.34194031e-03 0.00000000e+00 8.10784550e-04 0.00000000e+00
 3.22904781e-04 0.00000000e+00 1.59691092e-04 1.53820096e-04
 0.00000000e+00 1.19533479e-03 0.00000000e+00 2.00200964e-03
 5.38719659e-02 2.04897761e-03 2.39595347e-03 0.00000000e+00
 0.00000000e+00 2.15612329e-03 2.91574211e-02 3.11162789e-01
 0.00000000e+00]",0.0
"[0.00000000e+00 0.00000000e+00 5.32205789e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.78192626e-04 2.34194031e-03
 0.00000000e+00 8.10784550e-04 0.00000000e+00 3.22904781e-04
 0.00000000e+00 1.59691092e-04 1.53820096e-04 0.00000000e+00
 1.19533479e-03 0.00000000e+00 2.00200964e-03 5.38719659e-02
 2.04897761e-03 2.39595347e-03 0.00000000e+00 0.00000000e+00
 2.15612329e-03 2.91574211e-02 3.11162789e-01 0.00000000e+00
 0.00000000e+00]",0.0
